"[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)",70+
1.96703296703297,1.23172382009453,0.405065941284296,0.270422018783793,0.2599443313984,0.796379641966802,0.935607504775667,0.867525155248863,0.435359950973809,0.404381877504641,0.396675460439515,0.261977834635141,0.394663498817094,0.126868154160133,0.319697158431821
1.18162523134045,4.80412371134021,1.46522031980402,0.309431021354586,0.174656399505898,0.40681699092101,0.657946922268874,0.965572736424159,0.801883693686592,0.508962174843263,0.384186979831006,0.225872487321916,0.209126461699101,0.178868654816229,0.131600104507274
0.348991109518461,1.31590686407748,8.47959183673469,1.26863173208508,0.216868775775893,0.194769548250483,0.464670603052449,0.818483367446806,1.20059289237372,0.764066936829964,0.361721481618578,0.190837694599668,0.0909910322069603,0.133070241942582,0.176864835247978
0.240616575787323,0.286999358893934,1.31017837352503,4.55681818181818,1.11271821832795,0.43746082883923,0.269740758909785,0.485499801827515,0.713410292812702,0.976697041548359,0.571348556017822,0.301226536004874,0.0928286823476546,0.0698190921962359,0.217874266970484
0.221442731747833,0.155095489025596,0.214431938583247,1.06532663773826,2.70689655172414,1.46379472908323,0.719245481992979,0.624781796173204,0.623134256230554,0.818997560581898,0.661965186450962,0.360334812507266,0.151703823567338,0.145722919818145,0.198221927444874
0.683888104775226,0.364164467155689,0.194132086454906,0.422202285917846,1.47558421334208,2.08771929824561,1.09059154099239,1.26474366738522,0.841860053439684,0.735898785352589,1.10627728411252,0.694001439188149,0.31743200331279,0.187534613678929,0.382897470418249
0.864474636432846,0.633698972516309,0.498327807176722,0.280105503884706,0.78010780366759,1.17342620689624,1.56666666666667,1.5303768117338,0.954325106780739,1.06944675243746,1.14095590078143,0.986307155283212,0.579923437683002,0.221254303144785,0.274544215764502
0.699706098026734,0.811805821170773,0.766222331833486,0.440087615934032,0.591535577895528,1.18787623929735,1.33589830834389,2.06451612903226,1.39185119260759,1.04494907960713,1.10110460440188,0.739692705352606,0.458142163160761,0.22898610373117,0.373983847690786
0.326939715959474,0.627717406823122,1.0464689294431,0.602108952899168,0.549312843248639,0.736197278524333,0.7756342820966,1.29592070654768,2.08333333333333,1.48158973215463,1.48244498459215,0.875271967079058,0.328727318703505,0.230539416761191,0.581295930673387
0.301589534633753,0.395679613403952,0.661404818809003,0.818655084716195,0.71701148453225,0.639113172284509,0.863227346199894,0.966242483321999,1.47140875883845,1.328125,1.33648428768939,0.771526924078649,0.386002062524302,0.157331882854396,0.329499328772281
0.285054852115324,0.287785779476347,0.301702402990268,0.461435226480935,0.558402268812399,0.925746753709733,0.887367264268212,0.981043127688689,1.41857559157972,1.28775242935086,1.64406779661017,1.48797196329217,0.545722459742503,0.203831035977684,0.448130409763089
0.179789056772252,0.161582984140804,0.152010725630197,0.232331684875601,0.290284501205763,0.554618276000278,0.732575399628275,0.62938510320466,0.799875730130682,0.7099458245344,1.42102052449816,1.28333333333333,0.541632008796393,0.280302040468666,0.366609985092808
0.393214581614054,0.217192701162604,0.105223467504462,0.103944459952281,0.177426342725817,0.368288758060781,0.625337905931553,0.565938621482887,0.436133297101171,0.515665047290254,0.756626202898766,0.78633619890298,1.2741935483871,0.512835517705967,0.782152680231096
0.148103888769024,0.217661524139194,0.180304328207023,0.0916019137343318,0.199691981370057,0.254935536941499,0.279541961229756,0.331428144970809,0.358376748925631,0.246266874159368,0.331124296947674,0.476805651237302,0.600882123417812,0.765625,1.4294372620048
0.151944282667924,0.0651981699255356,0.0975659877740063,0.11637723497985,0.110590087754331,0.211915724798373,0.141221014267084,0.220376281290241,0.367894812656368,0.209978843015524,0.296385463527343,0.253893259173692,0.373107923617105,0.581964971512706,1.69230769230769
